file_name	class_1	conf_1	class_2	conf_2	class_3	conf_3	class_4	conf_4	class_5	conf_5
DSC_1318.JPG	Tatia	26.972579956054688	Ancistrus	25.828689336776733	Erythrinus	17.470473051071167	Corydoras	17.456527054309845	Pimelodella	3.0978143215179443
DSC_0735.JPG	Phenacogaster	88.90529274940491	Moenkhausia	6.524772197008133	Hyphessobrycon	3.3064689487218857	Astyanax	0.33031185157597065	Tyttocharax	0.28069333638995886
DSC_0728.JPG	Moenkhausia	33.7468683719635	Hemigrammus	31.196510791778564	Charax	10.75325459241867	Creagrutus	9.553057700395584	Bryconops	7.0960164070129395
DSC_1206.JPG	Pyrrhulina	34.0692937374115	Moenkhausia	29.14990484714508	Phenacogaster	20.571911334991455	Astyanax	11.253991723060608	Hyphessobrycon	1.750551164150238
DSC_1133.JPG	Hemigrammus	50.55046081542969	Hyphessobrycon	22.262682020664215	Characidium	8.10893401503563	Phenacogaster	7.896333187818527	Moenkhausia	3.263179585337639
DSC_1268.JPG	Pygocentrus	92.8382933139801	Tyttocharax	5.160312354564667	Curimata	0.7715157233178616	Pyrrhulina	0.36785968113690615	Bario	0.34413221292197704
DSC_0863.JPG	Pyrrhulina	95.96000909805298	Moenkhausia	1.3145881704986095	Tatia	0.9360139258205891	Pimelodella	0.8979596197605133	Erythrinus	0.2004540991038084
DSC_0994.JPG	Pyrrhulina	43.19831430912018	Moenkhausia	20.451398193836212	Phenacogaster	13.383693993091583	Corydoras	12.796205282211304	Astyanax	4.491615295410156
DSC_0793.JPG	Erythrinus	53.93291711807251	Corydoras	33.26368033885956	Tatia	4.302281886339188	Ancistrus	1.8739748746156693	Bujurquina	1.5274842269718647
DSC_0121.JPG	Pygocentrus	89.8476243019104	Curimata	7.113289088010788	Corydoras	0.8276921696960926	Bario	0.37354729138314724	Ancistrus	0.2834632061421871
DSC_0904.JPG	Hemigrammus	69.00206804275513	Moenkhausia	19.08150166273117	Pyrrhulina	6.760465353727341	Phenacogaster	3.4911662340164185	Bujurquina	0.7577255833894014
DSC_0859.JPG	Tetragonopterus	69.42179799079895	Pygocentrus	16.29589945077896	Sorubim	5.358842760324478	Moenkhausia	5.180463194847107	Copella	2.1599240601062775
DSC_0160.JPG	Oxyropsis	51.02589130401611	Bryconops	14.697705209255219	Otocinclus	14.015094935894012	Prochilodus	5.5480413138866425	Tatia	4.33427095413208
DSC_0416.JPG	Corydoras	29.194098711013794	Prochilodus	27.508890628814697	Tatia	19.7863906621933	Ancistrus	11.006912589073181	Astyanax	3.3461950719356537
DSC_0562.JPG	Hemigrammus	50.07207989692688	Moenkhausia	27.956318855285645	Tetragonopterus	4.8138536512851715	Creagrutus	4.197597503662109	Bryconops	3.8418423384428024
DSC_1157.JPG	Hemigrammus	49.226656556129456	Pyrrhulina	30.330440402030945	Moenkhausia	6.585303694009781	Characidium	4.387402534484863	Hyphessobrycon	3.0064407736063004
DSC_1015.JPG	Hemigrammus	83.33554267883301	Pyrrhulina	11.6603322327137	Moenkhausia	4.612865671515465	Astyanax	0.247062835842371	Phenacogaster	0.07437063613906503
DSC_0221.JPG	Hyphessobrycon	42.47120022773743	Pyrrhulina	11.222955584526062	Astyanax	8.559313416481018	Creagrutus	7.19410702586174	Hemigrammus	6.381555646657944
DSC_0361.JPG	Moenkhausia	93.83548498153687	Astyanax	4.541083052754402	Phenacogaster	0.6812053266912699	Bujurquina	0.2523474860936403	Tetragonopterus	0.13013373827561736
DSC_1148.JPG	Pyrrhulina	90.31400084495544	Tatia	2.3045161738991737	Pimelodella	1.4891800470650196	Moenkhausia	1.1432332918047905	Hyphessobrycon	0.876328069716692
DSC_0238.JPG	Corydoras	95.7215964794159	Erythrinus	2.1173667162656784	Tatia	0.6530846003443003	Apistogramma	0.5792126059532166	Pyrrhulina	0.519882095977664
DSC_0324.JPG	Pyrrhulina	97.03454375267029	Erythrinus	2.160518057644367	Tatia	0.6084660068154335	Corydoras	0.06193965091370046	Curimata	0.045212608529254794
DSC_1098.JPG	Astyanax	64.66899514198303	Moenkhausia	30.39466142654419	Phenacogaster	2.229618839919567	Pimelodella	1.0980980470776558	Corydoras	0.42246137745678425
DSC_0497.JPG	Moenkhausia	76.21297836303711	Tetragonopterus	20.76934576034546	Astyanax	2.004283480346203	Charax	0.35931034944951534	Sorubim	0.23655351251363754
DSC_0213.JPG	Erythrinus	31.11957311630249	Bujurquina	28.89576554298401	Curimata	8.96928608417511	Charax	7.1387529373168945	Apistogramma	5.877913907170296
DSC_0195.JPG	Sorubim	82.05217123031616	Rineloricaria	11.859308183193207	Oxyropsis	2.37062219530344	Pimelodella	1.9920554012060165	Gymnotus	1.6110386699438095
DSC_0521.JPG	Ancistrus	90.85569977760315	Bunocephalus	5.2903831005096436	Curimata	1.6945190727710724	Prochilodus	0.9701992385089397	Tatia	0.42717126198112965
DSC_1128.JPG	Corydoras	87.71238327026367	Otocinclus	7.945436239242554	Tatia	1.6314348205924034	Hyphessobrycon	0.552904698997736	Phenacogaster	0.5275722593069077
DSC_1042.JPG	Moenkhausia	99.27656650543213	Tetragonopterus	0.37202073726803064	Astyanax	0.2542756265029311	Pyrrhulina	0.05612333188764751	Hemigrammus	0.010883544018724933
DSC_0870.JPG	Moenkhausia	56.158554553985596	Hemigrammus	30.04029393196106	Phenacogaster	9.706728905439377	Astyanax	1.9149867817759514	Pyrrhulina	1.2853060849010944
